"Entity"	"Bio_StationID"	"BenSampID"	"Bio_CollDate"	"Bio_Year"	"Bio_Month"	"CollMeth"	"Regional_FinalID"	"OTU"	"Exclude"	"SumOfIndivids"	"TotalInd"	"RelAbund"
"CT DEP"	"CTDEP_1281"	"CTDEP_9786"	9/20/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Prostoma"	"Prostoma"	0	1.00	205.00	0.48
"CT DEP"	"CTDEP_1281"	"CTDEP_9786"	9/20/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Simulium"	"Simulium"	0	14.00	205.00	6.82
"CT DEP"	"CTDEP_1281"	"CTDEP_9786"	9/20/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Tipula"	"Tipula"	0	1.00	205.00	0.48
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Acentrella turbida"	"Acentrella"	0	4.00	194.00	2.06
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Acroneuria abnormis"	"Acroneuria"	0	2.00	194.00	1.03
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Antocha"	"Antocha"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Baetis"	"Baetis"	0	1.00	194.00	4.63
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Baetis intercalaris"	"Baetis"	0	8.00	194.00	4.63
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Brillia"	"Brillia"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Calopteryx"	"Calopterygidae"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche bronta"	"Ceratopsyche/Hydropsyche"	0	13.00	194.00	14.43
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche morosa"	"Ceratopsyche/Hydropsyche"	0	3.00	194.00	14.43
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche sparna"	"Ceratopsyche/Hydropsyche"	0	4.00	194.00	14.43
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Cheumatopsyche"	"Cheumatopsyche"	0	21.00	194.00	10.82
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Corydalus cornutus"	"Corydalus"	0	4.00	194.00	2.06
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Dolophilodes"	"Dolophilodes"	0	5.00	194.00	2.57
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Ephemerella subvaria"	"Ephemerella"	0	14.00	194.00	7.21
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Glossosoma"	"Glossosoma"	0	12.00	194.00	6.18
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Helicopsyche borealis"	"Helicopsyche"	0	2.00	194.00	1.03
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Hemerodromia"	"Empididae"	0	2.00	194.00	1.03
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	7.00	194.00	14.43
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Hydropsyche betteni"	"Ceratopsyche/Hydropsyche"	0	1.00	194.00	14.43
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Isonychia"	"Isonychiidae"	0	12.00	194.00	6.18
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Lumbriculidae"	"Lumbriculidae"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Maccaffertium"	"Maccaffertium/Stenonema"	0	18.00	194.00	10.82
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Maccaffertium modestum"	"Maccaffertium/Stenonema"	0	3.00	194.00	10.82
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Microtendipes pedellus"	"Microtendipes"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Mystacides"	"Mystacides"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Nanocladius"	"Nanocladius"	0	2.00	194.00	1.03
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Nigronia serricornis"	"Nigronia"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Optioservus"	"Optioservus"	0	1.00	194.00	1.03
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Optioservus trivittatus"	"Optioservus"	0	1.00	194.00	1.03
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Paragnetina"	"Paragnetina"	0	1.00	194.00	1.54
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Paragnetina media"	"Paragnetina"	0	2.00	194.00	1.54
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Plauditus"	"Plauditus"	0	4.00	194.00	2.06
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Polypedilum"	"Polypedilum"	0	2.00	194.00	2.06
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Polypedilum aviceps"	"Polypedilum"	0	2.00	194.00	2.06
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Promoresia tardella"	"Promoresia"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Prostoma"	"Prostoma"	0	2.00	194.00	1.03
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Psephenus herricki"	"Psephenus"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Rheotanytarsus exiguus"	"Rheotanytarsus"	0	7.00	194.00	4.12
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Rheotanytarsus pellucidus"	"Rheotanytarsus"	0	1.00	194.00	4.12
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Simulium"	"Simulium"	0	4.00	194.00	2.06
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Sperchon"	"Trombidiformes"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Stenelmis"	"Stenelmis"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Thienemannimyia"	"Thienemannimyia"	0	3.00	194.00	1.54
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Triaenodes"	"Triaenodes"	0	1.00	194.00	0.51
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Tvetenia bavarica"	"Tvetenia"	0	2.00	194.00	3.09
"CT DEP"	"CTDEP_1468"	"CTDEP_9867"	9/26/2006 0:00:00	2006	9	"CTDEP_KN_2M2_Riffle"	"Tvetenia vitracies"	"Tvetenia"	0	4.00	194.00	3.09
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Aeshnidae"	"Aeshnidae"	0	3.00	564.00	0.53
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Calopterygidae"	"Calopterygidae"	0	1.00	564.00	0.17
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Gomphidae"	"Gomphidae"	0	3.00	564.00	0.53
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Leptophlebiidae"	"Leptophlebiidae"	0	63.00	564.00	11.17
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Leuctridae"	"Leuctridae"	0	2.00	564.00	0.35
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Limnephilidae"	"Limnephilidae"	0	10.00	564.00	1.77
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Nemouridae"	"Nemouridae"	0	5.00	564.00	0.88
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Odontoceridae"	"Odontoceridae"	0	26.00	564.00	4.60
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Polycentropodidae"	"Polycentropodidae"	0	4.00	564.00	0.70
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Rhyacophilidae"	"Rhyacophilidae"	0	3.00	564.00	0.53
"CT DEP"	"CTDEP_1748"	"CTDEP_24324"	7/14/1993 0:00:00	1993	7	"CTDEP_Surber_Riffle"	"Sialidae"	"Sialidae"	0	10.00	564.00	1.77
"CT DEP"	"CTDEP_1753"	"CTDEP_24823"	8/2/1994 0:00:00	1994	8	"CTDEP_Surber_Riffle"	"Empididae"	"Empididae"	0	1.00	47.00	2.12
"CT DEP"	"CTDEP_1753"	"CTDEP_24823"	8/2/1994 0:00:00	1994	8	"CTDEP_Surber_Riffle"	"Ephemeridae"	"Ephemeridae"	0	1.00	47.00	2.12
"CT DEP"	"CTDEP_1753"	"CTDEP_24823"	8/2/1994 0:00:00	1994	8	"CTDEP_Surber_Riffle"	"Leptophlebiidae"	"Leptophlebiidae"	0	1.00	47.00	2.12
"CT DEP"	"CTDEP_1753"	"CTDEP_24823"	8/2/1994 0:00:00	1994	8	"CTDEP_Surber_Riffle"	"Limnephilidae"	"Limnephilidae"	0	4.00	47.00	8.51
"CT DEP"	"CTDEP_1753"	"CTDEP_24823"	8/2/1994 0:00:00	1994	8	"CTDEP_Surber_Riffle"	"Siphlonuridae"	"Siphlonuridae"	0	2.00	47.00	4.25
"CT DEP"	"CTDEP_1753"	"CTDEP_24823"	8/2/1994 0:00:00	1994	8	"CTDEP_Surber_Riffle"	"Sisyridae"	"Sisyridae"	0	1.00	47.00	2.12
"CT DEP"	"CTDEP_1753"	"CTDEP_24823"	8/2/1994 0:00:00	1994	8	"CTDEP_Surber_Riffle"	"Tricorythidae"	"Tricorythidae"	0	1.00	47.00	2.12
"CT DEP"	"CTDEP_1812"	"CTDEP_24628"	6/23/1992 0:00:00	1992	6	"CTDEP_Surber_Riffle"	"Pyralidae"	"Lepidoptera"	0	3.00	98.00	3.06
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Acentrella turbida"	"Acentrella"	0	51.00	238.00	21.42
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Antocha"	"Antocha"	0	2.00	238.00	0.84
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Baetis"	"Baetis"	0	1.00	238.00	1.26
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Baetis flavistriga"	"Baetis"	0	1.00	238.00	1.26
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Baetis intercalaris"	"Baetis"	0	1.00	238.00	1.26
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Cardiocladius"	"Cardiocladius"	0	1.00	238.00	0.42
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche"	"Ceratopsyche/Hydropsyche"	0	47.00	238.00	48.31
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche bronta"	"Ceratopsyche/Hydropsyche"	0	9.00	238.00	48.31
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche morosa"	"Ceratopsyche/Hydropsyche"	0	14.00	238.00	48.31
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche sparna"	"Ceratopsyche/Hydropsyche"	0	2.00	238.00	48.31
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche walkeri"	"Ceratopsyche/Hydropsyche"	0	20.00	238.00	48.31
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Cheumatopsyche"	"Cheumatopsyche"	0	19.00	238.00	7.98
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Cricotopus bicinctus"	"Cricotopus"	0	1.00	238.00	3.78
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Cricotopus trifascia"	"Cricotopus"	0	8.00	238.00	3.78
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Gammarus"	"Gammarus"	0	3.00	238.00	1.26
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	7.00	238.00	48.31
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Hydropsyche betteni"	"Ceratopsyche/Hydropsyche"	0	16.00	238.00	48.31
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Leucotrichia pictipes"	"Leucotrichia"	0	9.00	238.00	3.78
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Maccaffertium"	"Maccaffertium/Stenonema"	0	2.00	238.00	0.84
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Micromenetus dilatatus"	"Planorbidae"	0	1.00	238.00	0.42
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Microtendipes pedellus"	"Microtendipes"	0	4.00	238.00	1.68
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Optioservus"	"Optioservus"	0	2.00	238.00	0.84
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Orthocladius"	"Orthocladius"	0	7.00	238.00	2.94
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Rheotanytarsus exiguus"	"Rheotanytarsus"	0	2.00	238.00	0.84
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Simulium"	"Simulium"	0	2.00	238.00	0.84
"CT DEP"	"CTDEP_192"	"CTDEP_14037"	10/15/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Tvetenia vitracies"	"Tvetenia"	0	3.00	238.00	1.26
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche"	"Ceratopsyche/Hydropsyche"	0	1.00	234.00	16.23
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche bronta"	"Ceratopsyche/Hydropsyche"	0	1.00	234.00	16.23
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche sparna"	"Ceratopsyche/Hydropsyche"	0	1.00	234.00	16.23
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Cheumatopsyche"	"Cheumatopsyche"	0	45.00	234.00	19.23
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Chimarra"	"Chimarra"	0	2.00	234.00	26.92
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Chimarra aterrima"	"Chimarra"	0	2.00	234.00	26.92
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Chimarra obscura"	"Chimarra"	0	59.00	234.00	26.92
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Eukiefferiella claripennis"	"Eukiefferiella"	0	1.00	234.00	0.42
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Gammarus"	"Gammarus"	0	7.00	234.00	2.99
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Glyptotendipes"	"Glyptotendipes"	0	1.00	234.00	0.42
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	8.00	234.00	16.23
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Hydropsyche betteni"	"Ceratopsyche/Hydropsyche"	0	27.00	234.00	16.23
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Lumbriculidae"	"Lumbriculidae"	0	5.00	234.00	2.13
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Macronychus glabratus"	"Macronychus"	0	1.00	234.00	0.42
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Microcylloepus"	"Microcylloepus"	0	1.00	234.00	0.42
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Optioservus"	"Optioservus"	0	20.00	234.00	8.97
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Optioservus ovalis"	"Optioservus"	0	1.00	234.00	8.97
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Oulimnius"	"Oulimnius"	0	1.00	234.00	0.42
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Parametriocnemus"	"Parametriocnemus"	0	2.00	234.00	0.85
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Psephenus herricki"	"Psephenus"	0	3.00	234.00	1.28
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Simulium"	"Simulium"	0	1.00	234.00	0.42
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Sphaerium"	"Pisidiidae"	0	1.00	234.00	0.42
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Stenelmis"	"Stenelmis"	0	41.00	234.00	17.52
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Thienemannimyia"	"Thienemannimyia"	0	1.00	234.00	0.42
"CT DEP"	"CTDEP_22"	"CTDEP_13961"	10/2/2008 0:00:00	2008	10	"CTDEP_KN_2M2_Riffle"	"Tvetenia bavarica"	"Tvetenia"	0	1.00	234.00	0.42
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Antocha"	"Antocha"	0	1.00	332.00	0.30
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Baetis flavistriga"	"Baetis"	0	7.00	332.00	3.61
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Baetis pluto"	"Baetis"	0	5.00	332.00	3.61
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche"	"Ceratopsyche/Hydropsyche"	0	14.00	332.00	7.22
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche morosa"	"Ceratopsyche/Hydropsyche"	0	5.00	332.00	7.22
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche sparna"	"Ceratopsyche/Hydropsyche"	0	2.00	332.00	7.22
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Ceratopsyche walkeri"	"Ceratopsyche/Hydropsyche"	0	1.00	332.00	7.22
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Chimarra aterrima"	"Chimarra"	0	24.00	332.00	40.96
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Chimarra obscura"	"Chimarra"	0	112.00	332.00	40.96
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Cricotopus"	"Cricotopus"	0	2.00	332.00	0.60
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Eukiefferiella devonica"	"Eukiefferiella"	0	1.00	332.00	0.30
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Hydropsyche betteni"	"Ceratopsyche/Hydropsyche"	0	2.00	332.00	7.22
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Ischnura"	"Coenagrionidae"	0	1.00	332.00	0.30
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Isonychia"	"Isonychiidae"	0	1.00	332.00	0.30
"CT DEP"	"CTDEP_2243"	"CTDEP_12089"	10/5/2007 0:00:00	2007	10	"CTDEP_KN_2M2_Riffle"	"Lepidostoma"	"Lepidostomatidae"	0	5.00	332.00	1.50
